time,series_id,torque_trial,speed2,torque2
0.1352379322052002,4,0.5,285,0.468
0.0,0,0.75,0,0.0
0.010363101959228516,0,0.75,175,0.7290000000000001
0.020671606063842773,0,0.75,0,0.7155
0.030989885330200195,0,0.75,93,0.7245
0.04155445098876953,0,0.75,120,0.7515
0.0517578125,0,0.75,159,0.6930000000000001
0.06221604347229004,0,0.75,186,0.7380000000000001
0.07236671447753906,0,0.75,225,0.6975
0.08282947540283203,0,0.75,269,0.7515
0.0,1,0.75,159,0.8235
0.010107278823852539,1,0.75,82,0.6885
0.020565509796142578,1,0.75,131,0.7515
0.030759811401367188,1,0.75,153,0.7200000000000001
0.04085564613342285,1,0.75,186,0.7425
0.05117630958557129,1,0.75,208,0.7335
0.06137657165527344,1,0.75,241,0.7470000000000001
0.07191705703735352,1,0.75,274,0.7515
0.0,2,0.75,241,0.6885
0.010441064834594727,2,0.75,0,0.6975
0.02084970474243164,2,0.75,82,0.7290000000000001
0.031088829040527344,2,0.75,126,0.7515
0.041417837142944336,2,0.75,159,0.7155
0.05189037322998047,2,0.75,186,0.7515
0.06235551834106445,2,0.75,214,0.7110000000000001
0.07284021377563477,2,0.75,274,0.756
0.0,3,0.75,159,0.792
0.010443687438964844,3,0.75,76,0.6930000000000001
0.020891427993774414,3,0.75,98,0.7470000000000001
0.031234264373779297,3,0.75,137,0.7470000000000001
0.04146718978881836,3,0.75,164,0.7380000000000001
0.05199551582336426,3,0.75,192,0.7335
0.06246638298034668,3,0.75,225,0.6930000000000001
0.0727534294128418,3,0.75,263,0.7515
0.0,4,0.75,137,0.8325
0.010434627532958984,4,0.75,71,0.7020000000000001
0.02087092399597168,4,0.75,109,0.7155
0.03112506866455078,4,0.75,137,0.7425
0.041330814361572266,4,0.75,170,0.7470000000000001
0.051561832427978516,4,0.75,170,0.7470000000000001
0.06186795234680176,4,0.75,197,0.7380000000000001
0.07221817970275879,4,0.75,236,0.7695
0.08273196220397949,4,0.75,269,0.7380000000000001
0.0,0,1.0,0,-0.0045000000000000005
0.010345220565795898,0,1.0,247,1.0035
0.0209500789642334,0,1.0,0,0.9315
0.03133249282836914,0,1.0,120,1.0260000000000002
0.04175400733947754,0,1.0,181,0.9810000000000001
0.052716732025146484,0,1.0,241,0.9765
0.0,1,1.0,274,0.9765
0.010427236557006836,1,1.0,-5,0.9630000000000001
0.020490169525146484,1,1.0,120,1.053
0.030670642852783203,1,1.0,192,0.9720000000000001
0.04108285903930664,1,1.0,192,0.9720000000000001
0.05141782760620117,1,1.0,230,1.0035
0.0,2,1.0,291,0.9630000000000001
0.010210990905761719,2,1.0,-49,0.927
0.020607948303222656,2,1.0,131,1.0305
0.03092813491821289,2,1.0,164,0.9810000000000001
0.04136323928833008,2,1.0,203,0.9675
0.05162477493286133,2,1.0,274,0.9945
0.0,3,1.0,0,0.0
0.010342121124267578,3,1.0,258,1.0305
0.021008968353271484,3,1.0,0,0.9225
0.031497955322265625,3,1.0,98,1.0350000000000001
0.041992902755737305,3,1.0,175,0.9900000000000001
0.05231666564941406,3,1.0,219,0.9990000000000001
0.06287050247192383,3,1.0,274,0.9855
0.0,4,1.0,285,0.936
0.010595560073852539,4,1.0,-32,0.9720000000000001
0.021472930908203125,4,1.0,164,1.0215
0.031716108322143555,4,1.0,186,1.0125
0.04203486442565918,4,1.0,241,1.0260000000000002
0.05229926109313965,4,1.0,280,0.9990000000000001
