trajectory_num,mode,time,target,torque1,torque2,theta1,theta2,omega1,omega2,eff_x,eff_y,power1,power2
0,go,0.01,"(np.float64(0.0), np.float64(0.0))",-0.0,-0.0,2.4962642392103733,-2.85273156834336,1.0950392172170559e-05,-1.2562240244733301e-05,0.027401705199275525,0.19811360436187153,0.0,0.0
0,go,0.02,"(np.float64(0.0), np.float64(0.0))",0.011175277536613843,0.011182416857404877,2.496271673814947,-2.8527243417343353,0.001267794791385016,0.001249072730017506,0.027401746602799218,0.1981136218657453,1.4167958653201001e-05,1.3967651952272489e-05
0,go,0.03,"(np.float64(0.0), np.float64(0.0))",0.04159021666057893,0.04159604360738469,2.49630814885277,-2.8526882664193645,0.005348683709228021,0.005293085886468826,0.027400718594589812,0.1981138010408637,0.00022245291431570235,0.00022017143135118973
0,go,0.04,"(np.float64(0.0), np.float64(0.0))",0.08682138375316892,0.08683851326210348,2.496414118449263,-2.852595200007961,0.015866661948946762,0.012145941778736773,0.027395393886840536,0.1981145749400423,0.0013775655459513099,0.0010547355262335702
0,go,0.05,"(np.float64(0.0), np.float64(0.0))",0.14205808561999128,0.14318249374421463,2.496928862350652,-2.852327625526245,0.0867475072413317,0.04113126698710044,0.027380551425149918,0.19811587999692087,0.012323184811009913,0.005889277378072131
0,go,0.060000000000000005,"(np.float64(0.0), np.float64(0.0))",0.18745732729741496,0.20129869309864842,2.498360744162407,-2.8514813639599086,0.19917898297372783,0.12769911585344995,0.027321228856046792,0.19810921898963568,0.03733755980207234,0.025705665131152373
0,go,0.07,"(np.float64(0.0), np.float64(0.0))",0.22514321848768395,0.24709504449598282,2.5010828200223125,-2.8495404475688004,0.344780981508401,0.2600539709637558,0.02714815056094408,0.1980971329600539,0.07762509985014404,0.06425804752664627
0,go,0.08,"(np.float64(0.0), np.float64(0.0))",0.2544449025564486,0.280839567273336,2.5053902784517184,-2.846111593595612,0.5163110256121908,0.42537209062965553,0.0267940773116611,0.19809578754801882,0.1313727086007139,0.11946131386258671
0,go,0.09,"(np.float64(0.0), np.float64(0.0))",0.2746567793899974,0.30344218411198215,2.5115013258006185,-2.8409209194758014,0.7055814964363107,0.6125412280503418,0.026205864364093556,0.19811552134526572,0.19379274140837202,0.18587084809823148
0,go,0.09999999999999999,"(np.float64(0.0), np.float64(0.0))",0.2856691429311569,0.31563717161162563,2.5195510602010653,-2.8338000676413895,0.9041415775007859,0.8115393864071626,0.025344766478575004,0.19816109022104983,0.2582853495330737,0.25615199657699095
0,go,0.10999999999999999,"(np.float64(0.0), np.float64(0.0))",0.28777361080878844,0.3181675458411744,2.529591040621406,-2.8246764900222794,1.1037257426935243,1.0132103818640799,0.024186354861841716,0.1982329848706667,0.31762314231752725,0.32237066061849345
0,go,0.11999999999999998,"(np.float64(0.0), np.float64(0.0))",0.2815351737024104,0.31185290133628113,2.5415926090847587,-2.8135650719440832,1.296551597490592,1.2092142768773957,0.02272005645518438,0.19832822123897945,0.36502487921365145,0.377096980581469
0,go,0.12999999999999998,"(np.float64(0.0), np.float64(0.0))",0.2677071868419084,0.2976055926419985,2.555452711854536,-2.800559869024031,1.4755198551556072,1.392051852644253,0.020948384007513504,0.1984409988912988,0.3950072695530878,0.4142824165945848
0,go,0.13999999999999999,"(np.float64(0.0), np.float64(0.0))",0.2471742216332877,0.2764247719126604,2.571001409185609,-2.78582544743991,1.6343511992744755,1.5551184297792569,0.018885918982245967,0.19856339927006805,0.40396948555609874,0.4298732572489057
0,go,0.15,"(np.float64(0.0), np.float64(0.0))",0.22091283824443458,0.24938138406713753,2.588010552088144,-2.7695876375108646,1.767682360806921,1.6927667341530257,0.016558095546084048,0.1986861738160593,0.39050372744047956,0.4221445110658898
0,go,0.16,"(np.float64(0.0), np.float64(0.0))",0.18996389362823715,0.21760009638263683,2.6062032853507144,-2.752123661841948,1.8711349386289373,1.8003684282324928,0.013999821695989997,0.19879960489094153,0.3554480784457855,0.3917603435076468
0,go,0.17,"(np.float64(0.0), np.float64(0.0))",0.1554125307428626,0.1822412531762195,2.6252641427773216,-2.7337516818673833,1.9413647044441842,1.8743681122498035,0.011253965655984688,0.19889438674836443,0.3017124018125401,0.34158719368994905
0,go,0.18000000000000002,"(np.float64(0.0), np.float64(0.0))",0.11837366713301353,0.14448474057697697,2.644849561352858,-2.714819857073863,1.976095829600288,1.9123259926589402,0.008369731881438094,0.19896245774442672,0.23391770995604072,0.2763019249479369
